Himalaya (Himalaya - l'enfance d'un chef) (1999),26813
"Man Who Cried, The (2000)",29572
Ice Castles (1978),50541
Love Potion #9 (1992),26255
City Slickers (1991),1406
Eight Men Out (1988),13554
"Horse Soldiers, The (1959)",17664
"Night, The (Notte, La) (1960)",41050
Mississippi Burning (1988),1632
"Magnificent Seven, The (1960)",966
Rio Bravo (1959),301
Throw Momma from the Train (1987),11896
Yi Yi (2000),25538
"Sand Pebbles, The (1966)",5923
Twelve O'Clock High (1949),15497
Von Ryan's Express (1965),21876
"Animal, The (2001)",11090
Big Eden (2000),21056
Evolution (2001),9397
Swordfish (2001),9705
"Anniversary Party, The (2001)",26475
Divided We Fall (Musíme si pomáhat) (2000),29937
Catch-22 (1970),10364
Forgotten Silver (1996),32458
Point Break (1991),1089
Uncommon Valor (1983),9967
Unlawful Entry (1992),17494
Youngblood (1986),17465
Gentlemen Prefer Blondes (1953),759
How to Marry a Millionaire (1953),10297
"Seven Year Itch, The (1955)",10653
Tootsie (1982),9576
Atlantis: The Lost Empire (2001),10865
Lara Croft: Tomb Raider (2001),1995
Dr. Dolittle 2 (2001),10808
"Fast and the Furious, The (2001)",9799
A.I. Artificial Intelligence (2001),644
Baby Boy (2001),16161
Crazy/Beautiful (2001),10691
Pootie Tang (2001),10615
Let It Snow (1999),47596
Sexy Beast (2000),11826
"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",9301
"Closet, The (Placard, Le) (2001)",11444
"Crimson Rivers, The (Rivières pourpres, Les) (2000)",60670
Lumumba (2000),55551
Cats & Dogs (2001),10992
Kiss of the Dragon (2001),2140
Scary Movie 2 (2001),4248
Lost and Delirious (2001),17612
Rape Me (Baise-moi) (2000),3134
Alice (1990),8217
Another Woman (1988),22478
Beach Blanket Bingo (1965),26483
Big Deal on Madonna Street (I Soliti Ignoti) (1958),24382
"Cannonball Run, The (1981)",11286
Cannonball Run II (1984),11950
"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",36245
Dr. Goldfoot and the Bikini Machine (1965),26573
"Fall of the House of Usher, The (House of Usher) (1960)",23439
Faust (1926),10728
"Man Who Shot Liberty Valance, The (1962)",11697
Salvador (1986),6106
September (1987),22477
Shadows and Fog (1991),19200
Something Wild (1986),11300
"Thing with Two Heads, The (1972)",28650
All That Heaven Allows (1955),43316
"Barefoot Contessa, The (1954)",34689
Cries and Whispers (Viskningar och rop) (1972),10238
"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",4789
Kiss Me Deadly (1955),18030
"Lion in Winter, The (1968)",18988
"Misfits, The (1961)",11536
Moby Dick (1956),10339
Sweet Smell of Success (1957),976
Written on the Wind (1956),69605
"10th Victim, The (La decima vittima) (1965)",65632
Obsession (1976),4780
Suspiria (1977),11906
"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",11713
Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),9589
"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",12481
Game of Death (1978),13333
"Last Dragon, The (1985)",13938
Outland (1981),10540
"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",9462
T-Rex: Back to the Cretaceous (1998),82623
Final Fantasy: The Spirits Within (2001),2114
Legally Blonde (2001),8835
"Score, The (2001)",11371
Adanggaman (2000),78248
Bully (2001),9517
Jump Tomorrow (2001),25985
Made (2001),15745
Michael Jordan to the Max (2000),24977
More (1998),36107
Africa: The Serengeti (1994),13794
Alaska: Spirit of the Wild (1997),13795
18 Again! (1988),38965
1969 (1988),47817
"Accidental Tourist, The (1988)",31052
"Accused, The (1988)",10868
Above the Law (1988),9395
"Adventures of Baron Munchausen, The (1988)",14506
Ariel (1988),2
Arthur 2: On the Rocks (1988),26044
Bat*21 (1988),14911
Beaches (1988),15592
"Beast of War, The (Beast, The) (1988)",15267
Big Business (1988),12710
Big Top Pee-Wee (1988),30502
Biloxi Blues (1988),19382
"Blob, The (1988)",9599
"Bright Lights, Big City (1988)",17170
Caddyshack II (1988),18509
Camille Claudel (1988),110428
Cocktail (1988),7520
Colors (1988),10126
Coming to America (1988),9602
"Couch Trip, The (1988)",23752
Critters (1986),3980
Crossing Delancey (1988),27397
D.O.A. (1988),9748
Dead Heat (1988),40095
"Dead Pool, The (1988)",10651
Dirty Rotten Scoundrels (1988),10141
Drowning by Numbers (1988),27362
Ernest Saves Christmas (1988),26386
Feds (1988),25884
For Keeps (1988),26355
Frantic (1988),10675
Gorillas in the Mist (1988),10130
"Great Outdoors, The (1988)",2617
High Spirits (1988),21362
Johnny Be Good (1988),20443
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),49365
The Lair of the White Worm (1988),11347
"Land Before Time, The (1988)",12144
License to Drive (1988),13704
Little Nikita (1988),12505
Masquerade (1988),41963
Milagro Beanfield War (1988),13482
Moon Over Parador (1988),34014
My Stepmother Is an Alien (1988),12120
"Night in the Life of Jimmy Reardon, A (1988)",47818
Bagdad Cafe (Out of Rosenheim) (1987),3543
Red Heat (1988),9604
"Return of the Living Dead, The (1985)",10925
Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),13965
"Man from Snowy River, The (1982)",24266
Running on Empty (1988),18197
"Serpent and the Rainbow, The (1988)",11503
Short Circuit 2 (1988),11966
Short Circuit (1986),2605
"Vanishing, The (Spoorloos) (1988)",8740
"Tetsuo, the Ironman (Tetsuo) (1988)",41428
They Live (1988),8337
Tucker: The Man and His Dream (1988),28176
Twins (1988),9493
Without a Clue (1988),12582
Young Einstein (1988),10001
Always (1989),11352
American Ninja (1985),12500
Best of the Best (1989),17882
Bill & Ted's Excellent Adventure (1989),1648
Black Rain (1989),4105
Blaze (1989),22711
Blind Fury (1989),19124
Casualties of War (1989),10142
Chances Are (1989),3064
Cyborg (1989),10134
Dad (1989),21291
Disorganized Crime (1989),30352
Dream a Little Dream (1989),15142
"Dream Team, The (1989)",14550
Earth Girls Are Easy (1988),2210
Eddie and the Cruisers (1983),21721
Erik the Viking (1989),11828
Family Business (1989),10551
Farewell to the King (1989),20713
Fat Man and Little Boy (1989),27461
Gleaming the Cube (1989),1380
Great Balls of Fire! (1989),11465
Gross Anatomy (a.k.a. A Cut Above) (1989),17190
Harlem Nights (1989),9085
Her Alibi (1989),17819
How to Get Ahead in Advertising (1989),14776
"Innocent Man, An (1989)",29185
"January Man, The (1989)",32059
Johnny Handsome (1989),505
Jesus of Montreal (Jésus de Montréal) (1989),4486
K-9 (1989),10345
Kickboxer (1989),10222
Last Exit to Brooklyn (1989),12774
Lean on Me (1989),14621
Let It Ride (1989),19118
Little Monsters (1989),15138
Look Who's Talking (1989),9494
Loverboy (1989),17362
Major League (1989),9942
Meet the Feebles (1989),8216
Millennium (1989),4296
Miracle Mile (1989),24739
New York Stories (1989),9686
Next of Kin (1989),27418
No Holds Barred (1989),39002
"Package, The (1989)",31606
Penn & Teller Get Killed (1989),37146
Pink Cadillac (1989),20006
"Punisher, The (1989)",8867
Jurassic Park III (2001),331
America's Sweethearts (2001),11467
Brother (2000),327
Ghost World (2001),1548
Hedwig and the Angry Inch (2000),13403
Planet of the Apes (2001),869
Bread and Tulips (Pane e tulipani) (2000),552
Cure (1997),36095
Greenfingers (2000),33379
Wet Hot American Summer (2001),2171
"Return of the Musketeers, The (1989)",41946
Road House (1989),10135
Santa Sangre (1989),19236
Scenes from the Class Struggle in Beverly Hills (1989),60276
Sea of Love (1989),12150
"See No Evil, Hear No Evil (1989)",11185
She's Out of Control (1989),47045
Skin Deep (1989),12478
"Stepfather, The (1987)",25155
Sweetie (1989),65015
"Tall Guy, The (1989)",24077
Tango & Cash (1989),9618
Three Fugitives (1989),31608
Troop Beverly Hills (1989),22102
Turner & Hooch (1989),6951
UHF (1989),11959
Uncle Buck (1989),2616
"War of the Roses, The (1989)",249
"Wizard, The (1989)",183
Weekend at Bernie's II (1993),8494
Billy Liar (1963),26535
Black Robe (1991),41784
"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",27431
"Cotton Club, The (1984)",2148
Who'll Stop the Rain (1978),31941
Basket Case (1982),27813
Original Sin (2001),2057
"Princess Diaries, The (2001)",9880
Rush Hour 2 (2001),5175
Chocolat (1988),41951
Hatari! (1962),11385
"Cage aux Folles, La (1978)",4484
Marat/Sade (1966),44258
Paint Your Wagon (1969),20391
"Shootist, The (1976)",12584
Theremin: An Electronic Odyssey (1993),70042
Altered States (1980),11542
Any Which Way You Can (1980),17169
"Awakening, The (1980)",39176
"Battle Creek Brawl (Big Brawl, The) (1980)",19267
American Pie 2 (2001),2770
Osmosis Jones (2001),12610
"Others, The (2001)",1933
American Outlaws (2001),13496
All Over the Guy (2001),21055
"Deep End, The (2001)",24936
Session 9 (2001),10972
Captain Corelli's Mandolin (2001),1722
Rat Race (2001),9896
Bubble Boy (2001),9683
"Curse of the Jade Scorpion, The (2001)",2779
Jay and Silent Bob Strike Back (2001),2294
Ghosts of Mars (2001),10016
Summer Catch (2001),26602
Happy Accidents (2000),22230
Maybe Baby (2000),13966
Together (Tillsammans) (2000),742
Tortilla Soup (2001),15104
Jeepers Creepers (2001),8922
O (2001),11065
3 Ninjas (1992),16314
3 Ninjas Kick Back (1994),18885
3 Ninjas Knuckle Up (1995),40508
"Wicker Man, The (1973)",16307
"Musketeer, The (2001)",11370
Rock Star (2001),12508
Two Can Play That Game (2001),25462
L.I.E. (2001),18734
"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",44321
Into the Arms of Strangers: Stories of the Kindertransport (2000),58062
"Glass House, The (2001)",2176
Hardball (2001),20857
Dinner Rush (2000),22617
Haiku Tunnel (2001),75386
Big Trouble (2002),2185
Glitter (2001),10696
Training Day (2001),2034
"American Astronaut, The (2001)",21538
Liam (2000),48834
Sidewalks of New York (2001),31016
"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",32567
"French Lieutenant's Woman, The (1981)",12537
"Great Silence, The (Grande silenzio, Il) (1969)",9028
"Legend of Hell House, The (1973)",16180
Little Man Tate (1991),11521
Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),21028
Phantom of the Paradise (1974),27327
13 Ghosts (1960),29756
Opera (1987),20115
Father Goose (1964),30295
"Grass Is Greener, The (1960)",25767
Indiscreet (1958),22874
"It's a Mad, Mad, Mad, Mad World (1963)",11576
King Solomon's Mines (1937),43860
"Little Foxes, The (1941)",43802
Operation Petticoat (1959),9660
Play Misty for Me (1971),15393
Pocketful of Miracles (1961),248
"Vanishing, The (1993)",1644
Silkwood (1983),12502
I Never Promised You a Rose Garden (1977),66092
Quadrophenia (1979),10373
SpaceCamp (1986),13766
When Worlds Collide (1951),16380
Don't Say a Word (2001),12103
Hearts in Atlantis (2001),11313
Zoolander (2001),9398
Extreme Days (2001),45864
Joy Ride (2001),10866
Max Keeble's Big Move (2001),34549
Serendipity (2001),9778
"Swamp, The (Ciénaga, La) (2001)",58429
"Big Red One, The (1980)",16121
"Boogeyman, The (1980)",40220
"Party, The (Boum, La) (1980)",166
Brubaker (1980),1623
Can't Stop the Music (1980),40932
"Changeling, The (1980)",13550
Coal Miner's Daughter (1980),16769
"Competition, The (1980)",42158
"Last Metro, The (Dernier métro, Le) (1980)",1716
Bandits (2001),3172
Corky Romano (2001),17708
Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),12780
Fat Girl (À ma soeur!) (2001),570
Mulholland Drive (2001),1018
My First Mister (2001),25641
Spriggan (Supurigan) (1998),16767
Bones (2001),11380
Dirty Harry (1971),984
Fiddler on the Roof (1971),14811
Making the Grade (1984),55727
Not Without My Daughter (1991),9585
Female Trouble (1975),14267
Titanica (1992),45929
From Hell (2001),768
"Last Castle, The (2001)",2100
Riding in Cars with Boys (2001),11091
Focus (2001),18192
Waking Life (2001),9081
K-PAX (2001),167
Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),9378
Better Than Sex (2000),27444
Donnie Darko (2001),141
High Heels and Low Lifes (2001),10034
Life as a House (2001),11457
"Man Who Wasn't There, The (2001)",10778
"Town is Quiet, The (Ville est tranquille, La) (2000)",67385
Domestic Disturbance (2001),11456
"Monsters, Inc. (2001)",585
"One, The (2001)",10796
Tape (2001),23949
Heist (2001),11088
Shallow Hal (2001),9889
When a Stranger Calls (1979),45964
Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),671
Novocaine (2001),20794
Black Knight (2001),11469
Out Cold (2001),14369
Spy Game (2001),1535
"Devil's Backbone, The (Espinazo del diablo, El) (2001)",1433
In the Bedroom (2001),1999
"Incredible Shrinking Woman, The (1981)",12472
Jabberwocky (1977),11834
Funny Girl (1968),16085
Breathless (À bout de souffle) (1960),269
"Beastmaster, The (1982)",16441
Midway (1976),11422
MacArthur (1977),31037
Subway (1985),10656
"Now, Voyager (1942)",32847
Little Women (1933),39938
"Cheap Detective, The (1978)",14584
Everybody's Famous! (Iedereen beroemd!) (2000),58886
"Last Wave, The (1977)",72277
That Obscure Object of Desire (Cet obscur objet du désir) (1977),5781
"Toy, The (1982)",23805
Dressed to Kill (1980),11033
Fame (1980),3537
"Final Countdown, The (1980)",8738
Flash Gordon (1980),3604
"Angry Red Planet, The (1959)",6974
"Enforcer, The (1976)",10649
"Eye for an Eye, An (1981)",42566
"Gauntlet, The (1977)",17689
Lord of the Flies (1990),10847
Morons From Outer Space (1985),33525
"People That Time Forgot, The (1977)",27591
Ocean's Eleven (a.k.a. Ocean's 11) (1960),299
"Stunt Man, The (1980)",42160
Sudden Impact (1983),10650
Behind Enemy Lines (2001),8007
"Affair of the Necklace, The (2001)",19076
Pornstar: The Legend of Ron Jeremy (2001),50562
Texas Rangers (2001),13503
Ocean's Eleven (2001),161
Baran (2001),43774
"Business of Strangers, The (2001)",31064
"Incredible Shrinking Man, The (1957)",31682
No Man's Land (2001),8342
And Then There Were None (1945),4886
"Blue Angel, The (Blaue Engel, Der) (1930)",228
Moscow on the Hudson (1984),23111
"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",194
Not Another Teen Movie (2001),11397
Vanilla Sky (2001),1903
Iris (2001),11889
Kandahar (Safar e Ghandehar) (2001),28171
Lantana (2001),9523
"Royal Tenenbaums, The (2001)",9428
Bill & Ted's Bogus Journey (1991),1649
Clockwise (1986),11938
Sheena (1984),24264
Spacehunter: Adventures in the Forbidden Zone (1983),26978
White Water Summer (1987),19209
How High (2001),8386
Jimmy Neutron: Boy Genius (2001),12589
Joe Somebody (2001),12312
Kate & Leopold (2001),11232
"Lord of the Rings: The Fellowship of the Ring, The (2001)",120
"Majestic, The (2001)",11086
"Beautiful Mind, A (2001)",453
"Defiant Ones, The (1958)",11414
"Party, The (1968)",10794
Topkapi (1964),5052
Witness for the Prosecution (1957),37257
Ali (2001),8489
Black Hawk Down (2001),855
Charlotte Gray (2001),12660
Yentl (1983),10269
Gosford Park (2001),5279
I Am Sam (2001),10950
Monster's Ball (2001),1365
"Shipping News, The (2001)",6440
Murder by Death (1976),6037
"Waterdance, The (1992)",61418
Orange County (2002),11857
"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",6312
Another 48 Hrs. (1990),11595
What Time Is It There? (Ni neibian jidian) (2001),24166
"Russia House, The (1990)",10170
"Truly, Madly, Deeply (1991)",18317
Dragonslayer (1981),848
Conan the Destroyer (1984),9610
Fire and Ice (1983),15035
Impostor (2002),4965
Kung Pow: Enter the Fist (2002),11891
Snow Dogs (2002),11888
48 Hrs. (1982),150
Italian for Beginners (Italiensk for begyndere) (2000),112
Blankman (1994),20678
Brainstorm (1983),15050
Dragon: The Bruce Lee Story (1993),10423
Little Dieter Needs to Fly (1997),57976
M*A*S*H (a.k.a. MASH) (1970),651
Seconds (1966),20620
One-Eyed Jacks (1961),18647
The Count of Monte Cristo (2002),11362
"Mothman Prophecies, The (2002)",2637
"Walk to Remember, A (2002)",10229
Beijing Bicycle (Shiqi sui de dan che) (2001),12659
Escaflowne: The Movie (Escaflowne) (2000),68149
Maelström (2000),35650
Metropolis (2001),9606
"Son's Room, The (Stanza del figlio, La) (2001)",11447
Storytelling (2001),16550
Waydowntown (2000),13915
"Adventures of Huck Finn, The (1993)",34723
Cousins (1989),31674
Slackers (2002),20009
Birthday Girl (2001),2084
Rare Birds (2001),74692
"Going Places (Valseuses, Les) (1974)",4031
Big Fat Liar (2002),11870
Collateral Damage (2002),9884
Rollerball (2002),11535
"Scotland, Pa. (2001)",27593
Baby's Day Out (1994),11212
Heidi (1937),28345
Rookie of the Year (1993),21845
"Sandlot, The (1993)",11528
Don't Look Now (1973),931
Crossroads (2002),17130
Hart's War (2002),10592
John Q (2002),8470
Return to Never Land (2002),16690
Super Troopers (2001),39939
"Good Son, The (1993)",9272
Last Orders (2001),14778
After the Fox (Caccia alla volpe) (1966),19137
"Bad and the Beautiful, The (1952)",32499
Designing Woman (1957),33668
Sleuth (1972),993
Stroszek (1977),11698
Dragonfly (2002),10052
Queen of the Damned (2002),11979
How to Kill Your Neighbor's Dog (2000),13791
Mean Machine (2001),9991
Monsoon Wedding (2001),480
Wendigo (2001),44340
Scratch (2001),18984
"Bad News Bears, The (1976)",23479
Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),15999
Wild Strawberries (Smultronstället) (1957),614
40 Days and 40 Nights (2002),2752
We Were Soldiers (2002),10590
"Big Bird Cage, The (1972)",22910
"Big Doll House, The (1971)",42517
Ferngully: The Last Rainforest (1992),13225
Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2) (1979),7219
Royal Wedding (1951),18646
All About the Benjamins (2002),13950
"Time Machine, The (2002)",2135
"Magnificent Ambersons, The (1942)",965
Fun (1994),33135
Hangar 18 (1980),54287
Hopscotch (1980),32030
Humanoids from the Deep (1980),29343
Little Darlings (1980),27458
"Long Good Friday, The (1980)",14807
Mon oncle d'Amérique (1980),39543
Motel Hell (1980),30924
Ffolkes (1979),24549
"Octagon, The (1980)",24825
"Oh, God! Book II (1980)",38147
"Oh, God! (1977)",24032
